wave flux_0kms flux_-120kms flux_-130kms flux_-140kms flux_-150kms ISM_attenuation
1.212820000000017899e+03 3.790592270386205435e-17 1.970721146385265086e-16 2.229731917108001502e-16 2.517399071621179481e-16 2.836112331686409315e-16 9.636106952380505408e-01
1.212825000000018008e+03 3.861384735910822601e-17 2.001188297836629573e-16 2.263606816334351809e-16 2.554970998444252796e-16 2.877682660307904508e-16 9.636106952380505408e-01
1.212830000000018117e+03 3.933371508704695452e-17 2.032060443805906325e-16 2.297921692556918746e-16 2.593019431517822598e-16 2.919767438720599627e-16 9.636106952380505408e-01
1.212835000000018226e+03 4.006570132561494387e-17 2.063341810535564805e-16 2.332680968845253372e-16 2.631548976109872095e-16 2.962371435815853253e-16 9.636106952380505408e-01
1.212840000000018335e+03 4.080998358829283972e-17 2.095036649202002687e-16 2.367889091603192918e-16 2.670564258750884781e-16 3.005499439171205111e-16 9.636106952380505408e-01
1.212845000000018445e+03 4.156674147944620739e-17 2.127149235742639378e-16 2.403550530339590697e-16 2.710069926944062297e-16 3.049156254696312133e-16 9.636106952380505408e-01
1.212850000000018554e+03 4.233615670960877517e-17 2.159683870676305703e-16 2.439669777431817077e-16 2.750070648867798644e-16 3.093346706270717821e-16 9.636106952380505408e-01
1.212855000000018663e+03 4.311841311070430045e-17 2.192644878916855547e-16 2.476251347881952655e-16 2.790571113070370298e-16 3.138075635373424369e-16 9.636106952380505408e-01
1.212860000000018772e+03 4.391369665120248596e-17 2.226036609579922789e-16 2.513299779065601137e-16 2.831576028156784565e-16 3.183347900704194073e-16 9.636106952380505408e-01
1.212865000000018881e+03 4.472219545120482290e-17 2.259863435782770284e-16 2.550819630473274605e-16 2.873090122467724041e-16 3.229168377796568675e-16 9.636106952380505408e-01
1.212870000000018990e+03 4.554409979745628733e-17 2.294129754437154954e-16 2.588815483444293969e-16 2.915118143750535404e-16 3.275541958622537152e-16 9.636106952380505408e-01
1.212875000000019099e+03 4.637960215827848943e-17 2.328839986035150079e-16 2.627291940893119806e-16 2.957664858822228534e-16 3.322473551188805575e-16 9.636106952380505408e-01
1.212880000000019209e+03 4.722889719841992457e-17 2.363998574427858726e-16 2.666253627028090414e-16 3.000735053224395220e-16 3.369968079124664618e-16 9.636106952380505408e-01
1.212885000000019318e+03 4.809218179381836501e-17 2.399609986596942859e-16 2.705705187062471926e-16 3.044333530870050928e-16 3.418030481261372376e-16 9.636106952380505408e-01
1.212890000000019427e+03 4.896965504627193477e-17 2.435678712418926994e-16 2.745651286917798781e-16 3.088465113682293611e-16 3.466665711203024386e-16 9.636106952380505408e-01
1.212895000000019536e+03 4.986151829801353057e-17 2.472209264422188602e-16 2.786096612919411873e-16 3.133134641224783514e-16 3.515878736888898033e-16 9.636106952380505408e-01
1.212900000000019645e+03 5.076797514618374469e-17 2.509206177536589933e-16 2.827045871484178103e-16 3.178346970323956202e-16 3.565674540147204292e-16 9.636106952380505408e-01
1.212905000000019754e+03 5.168923145719849959e-17 2.546674008835686162e-16 2.868503788800299623e-16 3.224106974682951572e-16 3.616058116240225596e-16 9.636106952380505408e-01
1.212910000000019863e+03 5.262549538100579824e-17 2.584617337271443789e-16 2.910475110499185665e-16 3.270419544487202136e-16 3.667034473400809274e-16 9.636106952380505408e-01
1.212915000000019973e+03 5.357697736522707274e-17 2.623040763401404714e-16 2.952964601319328277e-16 3.317289586001631272e-16 3.718608632360189927e-16 9.636106952380505408e-01
1.212920000000020082e+03 5.454389016917873700e-17 2.661948909108270839e-16 2.995977044762111955e-16 3.364722021159440253e-16 3.770785625867078616e-16 9.636106952380505408e-01
1.212925000000020191e+03 5.552644887776794079e-17 2.701346417311797765e-16 3.039517242739544851e-16 3.412721787142427830e-16 3.823570498198048949e-16 9.636106952380505408e-01
1.212930000000020300e+03 5.652487091525840207e-17 2.741237951672979844e-16 3.083590015213820331e-16 3.461293835952794074e-16 3.876968304659124402e-16 9.636106952380505408e-01
1.212935000000020409e+03 5.753937605890121469e-17 2.781628196290455577e-16 3.128200199828697072e-16 3.510443133976432891e-16 3.930984111078606833e-16 9.636106952380505408e-01
1.212940000000020518e+03 5.857018645242498615e-17 2.822521855389084067e-16 3.173352651532621744e-16 3.560174661537618069e-16 3.985622993291069242e-16 9.636106952380505408e-01
1.212945000000020627e+03 5.961752661938056617e-17 2.863923653000626942e-16 3.219052242193573102e-16 3.610493412445096661e-16 4.040890036612529577e-16 9.636106952380505408e-01
1.212950000000020736e+03 6.068162347633484388e-17 2.905838332636501242e-16 3.265303860205562384e-16 3.661404393529532993e-16 4.096790335306763152e-16 9.636106952380505408e-01
1.212955000000020846e+03 6.176270634590899160e-17 2.948270656952520929e-16 3.312112410086766864e-16 3.712912624172275704e-16 4.153328992042738421e-16 9.636106952380505408e-01
1.212960000000020955e+03 6.286100696965458532e-17 2.991225407405613219e-16 3.359482812069230964e-16 3.765023135825424627e-16 4.210511117343176083e-16 9.636106952380505408e-01
1.212965000000021064e+03 6.397675952076334951e-17 3.034707383902427392e-16 3.407420001680121634e-16 3.817740971523161538e-16 4.268341829024192588e-16 9.636106952380505408e-01
1.212970000000021173e+03 6.511020061660440020e-17 3.078721404439803055e-16 3.455928929314480787e-16 3.871071185384312712e-16 4.326826251626030989e-16 9.636106952380505408e-01
1.212975000000021282e+03 6.626156933108395745e-17 3.123272304737046081e-16 3.505014559799434876e-16 3.925018842106135396e-16 4.385969515834863863e-16 9.636106952380505408e-01
1.212980000000021391e+03 6.743110720682108058e-17 3.168364937859965882e-16 3.554681871949843836e-16 3.979589016449286799e-16 4.445776757895657945e-16 9.636106952380505408e-01
1.212985000000021500e+03 6.861905826713474243e-17 3.214004173836628663e-16 3.604935858115338147e-16 4.034786792713963256e-16 4.506253119016098007e-16 9.636106952380505408e-01
1.212990000000021610e+03 6.982566902783626456e-17 3.260194899264775853e-16 3.655781523718698627e-16 4.090617264207190842e-16 4.567403744761558648e-16 9.636106952380505408e-01
1.212995000000021719e+03 7.105118850882076538e-17 3.306942016910880137e-16 3.707223886785607080e-16 4.147085532701240804e-16 4.629233784441117090e-16 9.636106952380505408e-01
1.213000000000021828e+03 7.229586824545253076e-17 3.354250445300777914e-16 3.759267977465652420e-16 4.204196707883155028e-16 4.691748390484630641e-16 9.636106952380505408e-01
1.213005000000021937e+03 7.355996229973818107e-17 3.402125118301850601e-16 3.811918837544615445e-16 4.261955906795377590e-16 4.754952717810833472e-16 9.636106952380505408e-01
1.213010000000022046e+03 7.484372727128190305e-17 3.450570984696711380e-16 3.865181519948013029e-16 4.320368253267460343e-16 4.818851923186510391e-16 9.636106952380505408e-01
1.213015000000022155e+03 7.614742230801597953e-17 3.499593007748360418e-16 3.919061088235844055e-16 4.379438877338852903e-16 4.883451164576704230e-16 9.636106952380505408e-01
1.213020000000022264e+03 7.747130911670190862e-17 3.549196164756776992e-16 3.973562616088521796e-16 4.439172914672748427e-16 4.948755600485990360e-16 9.636106952380505408e-01
1.213025000000022374e+03 7.881565197319475368e-17 3.599385446606891847e-16 4.028691186783992743e-16 4.499575505960982723e-16 5.014770389290844974e-16 9.636106952380505408e-01
1.213030000000022483e+03 8.018071773246558409e-17 3.650165857307944678e-16 4.084451892665996047e-16 4.560651796319998523e-16 5.081500688563031201e-16 9.636106952380505408e-01
1.213035000000022592e+03 8.156677583837490724e-17 3.701542413524157753e-16 4.140849834603458611e-16 4.622406934677845837e-16 5.148951654384171668e-16 9.636106952380505408e-01
1.213040000000022701e+03 8.297409833319201330e-17 3.753520144096714303e-16 4.197890121440989378e-16 4.684846073152223795e-16 5.217128440651357636e-16 9.636106952380505408e-01
1.213045000000022810e+03 8.440295986685224559e-17 3.806104089557012115e-16 4.255577869440498932e-16 4.747974366419582732e-16 5.286036198373914012e-16 9.636106952380505408e-01
1.213050000000022919e+03 8.585363770594816606e-17 3.859299301631156334e-16 4.313918201713886721e-16 4.811796971075268262e-16 5.355680074961320250e-16 9.636106952380505408e-01
1.213055000000023028e+03 8.732641174244603684e-17 3.913110842735674704e-16 4.372916247646799869e-16 4.876319044984719664e-16 5.426065213502291076e-16 9.636106952380505408e-01
1.213060000000023138e+03 8.882156450212228087e-17 3.967543785464430602e-16 4.432577142313467486e-16 4.941545746625718650e-16 5.497196752035065361e-16 9.636106952380505408e-01
1.213065000000023247e+03 9.033938115271349977e-17 4.022603212066701326e-16 4.492906025882593750e-16 5.007482234421730899e-16 5.569079822808902149e-16 9.636106952380505408e-01
1.213070000000023356e+03 9.188014951177331886e-17 4.078294213916418177e-16 4.553908043014290012e-16 5.074133666066309802e-16 5.641719551536851892e-16 9.636106952380505408e-01
1.213075000000023465e+03 9.344416005422910769e-17 4.134621890972514603e-16 4.615588342248057773e-16 5.141505197838591995e-16 5.715121056639792023e-16 9.636106952380505408e-01
1.213080000000023574e+03 9.503170591963269641e-17 4.191591351230437622e-16 4.677952075381831396e-16 5.209601983909915246e-16 5.789289448481797890e-16 9.636106952380505408e-01
1.213085000000023683e+03 9.664308291909802534e-17 4.249207710164717504e-16 4.741004396842054430e-16 5.278429175641559684e-16 5.864229828596857909e-16 9.636106952380505408e-01
1.213090000000023792e+03 9.827858954191918258e-17 4.307476090162633682e-16 4.804750463044799906e-16 5.347991920873620266e-16 5.939947288907006896e-16 9.636106952380505408e-01
1.213095000000023902e+03 9.993852696186161909e-17 4.366401619948974916e-16 4.869195431747954792e-16 5.418295363205078507e-16 6.016446910931855886e-16 9.636106952380505408e-01
1.213100000000024011e+03 1.016231990431206369e-16 4.425989434001836019e-16 4.934344461394466675e-16 5.489344641265035025e-16 6.093733764989651557e-16 9.636106952380505408e-01
1.213105000000024120e+03 1.033329123459397181e-16 4.486244671959502929e-16 5.000202710446644744e-16 5.561144887975187706e-16 6.171812909389830750e-16 9.636106952380505408e-01
1.213110000000024229e+03 1.050679761318817799e-16 4.547172478018365468e-16 5.066775336711545671e-16 5.633701229803553511e-16 6.250689389617166711e-16 9.636106952380505408e-01
1.213115000000024338e+03 1.068287023687467236e-16 4.608778000321888859e-16 5.134067496657462118e-16 5.707018786009447728e-16 6.330368237507544544e-16 9.636106952380505408e-01
1.213120000000024447e+03 1.086154057351290911e-16 4.671066390340638078e-16 5.202084344721507964e-16 5.781102667879839995e-16 6.410854470415414169e-16 9.636106952380505408e-01
1.213125000000024556e+03 1.104284036246065465e-16 4.734042802243327929e-16 5.270831032608320966e-16 5.855957977956988476e-16 6.492153090372992791e-16 9.636106952380505408e-01
1.213130000000024665e+03 1.122680161495557069e-16 4.797712392258943215e-16 5.340312708579927211e-16 5.931589809257516865e-16 6.574269083241269126e-16 9.636106952380505408e-01
1.213135000000024775e+03 1.141345661445842549e-16 4.862080318029895477e-16 5.410534516736772298e-16 6.008003244482909577e-16 6.657207417852854750e-16 9.636106952380505408e-01
1.213140000000024884e+03 1.160283791695765822e-16 4.927151737956256722e-16 5.481501596289922216e-16 6.085203355221462586e-16 6.740973045146792031e-16 9.636106952380505408e-01
1.213145000000024993e+03 1.179497835123418849e-16 4.992931810531029734e-16 5.553219080824501943e-16 6.163195201141815140e-16 6.825570897295327505e-16 9.636106952380505408e-01
1.213150000000025102e+03 1.198991101908602351e-16 5.059425693666533824e-16 5.625692097554365856e-16 6.241983829177976578e-16 6.911005886822778897e-16 9.636106952380505408e-01
1.213155000000025211e+03 1.218766929551191731e-16 5.126638544011856740e-16 5.698925766568075882e-16 6.321574272706039533e-16 6.997282905716515505e-16 9.636106952380505408e-01
1.213160000000025320e+03 1.238828682885318071e-16 5.194575516261413152e-16 5.772925200066153865e-16 6.401971550712550931e-16 7.084406824530174222e-16 9.636106952380505408e-01
1.213165000000025429e+03 1.259179754089323319e-16 5.263241762454634371e-16 5.847695501589698854e-16 6.483180666954590095e-16 7.172382491479164437e-16 9.636106952380505408e-01
1.213170000000025539e+03 1.279823562691386833e-16 5.332642431266799155e-16 5.923241765240406802e-16 6.565206609111705800e-16 7.261214731528546634e-16 9.636106952380505408e-01
1.213175000000025648e+03 1.300763555570772035e-16 5.402782667291025339e-16 5.999569074891978863e-16 6.648054347929636356e-16 7.350908345473349745e-16 9.636106952380505408e-01
1.213180000000025757e+03 1.322003206954613272e-16 5.473667610311449872e-16 6.076682503393050411e-16 6.731728836356001059e-16 7.441468109011473222e-16 9.636106952380505408e-01
1.213185000000025866e+03 1.343546018410171183e-16 5.545302394567626879e-16 6.154587111761604315e-16 6.816235008667964985e-16 7.532898771809206355e-16 9.636106952380505408e-01
1.213190000000025975e+03 1.365395518832480859e-16 5.617692148010167378e-16 6.233287948370953260e-16 6.901577779591953046e-16 7.625205056559434842e-16 9.636106952380505408e-01
1.213195000000026084e+03 1.387555264427328224e-16 5.690841991547644350e-16 6.312790048127366055e-16 6.987762043415513905e-16 7.718391658032762412e-16 9.636106952380505408e-01
1.213200000000026193e+03 1.410028838689467862e-16 5.764757038284835113e-16 6.393098431639328078e-16 7.074792673091374155e-16 7.812463242121455778e-16 9.636106952380505408e-01
1.213205000000026303e+03 1.432819852376033473e-16 5.839442392752259619e-16 6.474218104378567980e-16 7.162674519333775475e-16 7.907424444876473258e-16 9.636106952380505408e-01
1.213210000000026412e+03 1.455931943475033725e-16 5.914903150127157629e-16 6.556154055832835865e-16 7.251412409707207164e-16 8.003279871537589873e-16 9.636106952380505408e-01
1.213215000000026521e+03 1.479368777168894064e-16 5.991144395445841662e-16 6.638911258650570005e-16 7.341011147707542930e-16 8.100034095556769796e-16 9.636106952380505408e-01
1.213220000000026630e+03 1.503134045792950304e-16 6.068171202807544065e-16 6.722494667777439277e-16 7.431475511835747596e-16 8.197691657614861098e-16 9.636106952380505408e-01
1.213225000000026739e+03 1.527231468788823741e-16 6.145988634569781841e-16 6.806909219584892464e-16 7.522810254664206973e-16 8.296257064631766605e-16 9.636106952380505408e-01
1.213230000000026848e+03 1.551664792652614439e-16 6.224601740535231372e-16 6.892159830990754855e-16 7.615020101895744001e-16 8.395734788770163856e-16 9.636106952380505408e-01
1.213235000000026957e+03 1.576437790877831337e-16 6.304015557130303336e-16 6.978251398571921443e-16 7.708109751415494715e-16 8.496129266432930929e-16 9.636106952380505408e-01
1.213240000000027067e+03 1.601554263892983488e-16 6.384235106575308364e-16 7.065188797669304491e-16 7.802083872335646011e-16 8.597444897254341257e-16 9.636106952380505408e-01
1.213245000000027176e+03 1.627018038993767602e-16 6.465265396046377131e-16 7.152976881484982232e-16 7.896947104033222553e-16 8.699686043085245344e-16 9.636106952380505408e-01
1.213250000000027285e+03 1.652832970269774245e-16 6.547111416829158547e-16 7.241620480171775481e-16 7.992704055180959317e-16 8.802857026972262080e-16 9.636106952380505408e-01
1.213255000000027394e+03 1.679002938525638227e-16 6.629778143464352245e-16 7.331124399915221604e-16 8.089359302771414590e-16 8.906962132131177837e-16 9.636106952380505408e-01
1.213260000000027503e+03 1.705531851196563439e-16 6.713270532885158209e-16 7.421493422008078960e-16 8.186917391134390457e-16 9.012005600914656890e-16 9.636106952380505408e-01
1.213265000000027612e+03 1.732423642258152346e-16 6.797593523546701708e-16 7.512732301917475212e-16 8.285382830947829422e-16 9.117991633774435737e-16 9.636106952380505408e-01
1.213270000000027721e+03 1.759682272130454623e-16 6.882752034547476941e-16 7.604845768344714310e-16 8.384760098242193055e-16 9.224924388218041729e-16 9.636106952380505408e-01
1.213275000000027831e+03 1.787311727576182892e-16 6.968750964742943472e-16 7.697838522277937368e-16 8.485053633398629352e-16 9.332807977760339735e-16 9.636106952380505408e-01
1.213280000000027940e+03 1.815316021593002647e-16 7.055595191851278445e-16 7.791715236037639429e-16 8.586267840140822305e-16 9.441646470869878243e-16 9.636106952380505408e-01
